SimUID,CROP,YR,ROT,FER,IRR,WTH,TIL,YLD_DM,FTN
52338,RAPE,2010,MONO,N50,rf,hist,contill_r90,1.886,50
52338,RAPE,2011,MONO,N50,rf,hist,contill_r90,1.438,50
52338,RAPE,2012,MONO,N50,rf,hist,contill_r90,2.211,50
52338,RAPE,2013,MONO,N50,rf,hist,contill_r90,1.707,50
52338,RAPE,2014,MONO,N50,rf,hist,contill_r90,1.58,50
52338,RAPE,2015,MONO,N50,rf,hist,contill_r90,1.975,50
52338,RAPE,2016,MONO,N50,rf,hist,contill_r90,1.935,50
52338,RAPE,2017,MONO,N50,rf,hist,contill_r90,1.959,50
52338,RAPE,2018,MONO,N50,rf,hist,contill_r90,1.925,50
52338,RAPE,1999,MONO,N50,rf,hist,contill_r90,1.479,50
52338,RAPE,2000,MONO,N50,rf,hist,contill_r90,2.156,50
52338,RAPE,2001,MONO,N50,rf,hist,contill_r90,1.777,50
52338,RAPE,2002,MONO,N50,rf,hist,contill_r90,1.906,50
52338,RAPE,2003,MONO,N50,rf,hist,contill_r90,1.758,50
52338,RAPE,2004,MONO,N50,rf,hist,contill_r90,1.814,50
52338,RAPE,2005,MONO,N50,rf,hist,contill_r90,1.826,50
52338,RAPE,2006,MONO,N50,rf,hist,contill_r90,2.019,50
52338,RAPE,2007,MONO,N50,rf,hist,contill_r90,2.147,50
52338,RAPE,2008,MONO,N50,rf,hist,contill_r90,1.751,50
52338,RAPE,2019,MONO,N50,rf,hist,contill_r90,1.913,50
52339,RAPE,1991,MONO,N50,rf,hist,contill_r90,1.837,50
52339,RAPE,1990,MONO,N50,rf,hist,contill_r90,1.899,50
52339,RAPE,1993,MONO,N50,rf,hist,contill_r90,1.568,50
52339,RAPE,1992,MONO,N50,rf,hist,contill_r90,1.751,50
52339,RAPE,1995,MONO,N50,rf,hist,contill_r90,1.656,50
52339,RAPE,1996,MONO,N50,rf,hist,contill_r90,1.634,50
52339,RAPE,1997,MONO,N50,rf,hist,contill_r90,2.391,50
52339,RAPE,1998,MONO,N50,rf,hist,contill_r90,1.581,50
52339,RAPE,1999,MONO,N50,rf,hist,contill_r90,1.523,50
52339,RAPE,1994,MONO,N50,rf,hist,contill_r90,1.933,50
52339,RAPE,2001,MONO,N50,rf,hist,contill_r90,1.85,50
52339,RAPE,2002,MONO,N50,rf,hist,contill_r90,1.936,50
52339,RAPE,2003,MONO,N50,rf,hist,contill_r90,1.857,50
52339,RAPE,2004,MONO,N50,rf,hist,contill_r90,1.886,50
52339,RAPE,2005,MONO,N50,rf,hist,contill_r90,1.867,50
52339,RAPE,2006,MONO,N50,rf,hist,contill_r90,2.007,50
52339,RAPE,2007,MONO,N50,rf,hist,contill_r90,2.215,50
52339,RAPE,2008,MONO,N50,rf,hist,contill_r90,1.907,50
52339,RAPE,2009,MONO,N50,rf,hist,contill_r90,1.756,50
52339,RAPE,2010,MONO,N50,rf,hist,contill_r90,1.877,50
52339,RAPE,2011,MONO,N50,rf,hist,contill_r90,1.467,50
52339,RAPE,2012,MONO,N50,rf,hist,contill_r90,2.206,50
52339,RAPE,2013,MONO,N50,rf,hist,contill_r90,1.751,50
52339,RAPE,2014,MONO,N50,rf,hist,contill_r90,1.566,50
52339,RAPE,2015,MONO,N50,rf,hist,contill_r90,1.976,50
52339,RAPE,2016,MONO,N50,rf,hist,contill_r90,1.983,50
52339,RAPE,2017,MONO,N50,rf,hist,contill_r90,1.926,50
52339,RAPE,2018,MONO,N50,rf,hist,contill_r90,1.894,50
52339,RAPE,2019,MONO,N50,rf,hist,contill_r90,1.943,50
52339,RAPE,2000,MONO,N50,rf,hist,contill_r90,2.171,50
52339,RAPE,1985,MONO,N50,rf,hist,contill_r90,1.669,50
52339,RAPE,1986,MONO,N50,rf,hist,contill_r90,1.903,50
52339,RAPE,1987,MONO,N50,rf,hist,contill_r90,1.264,50
52339,RAPE,1988,MONO,N50,rf,hist,contill_r90,2.09,50
52339,RAPE,1989,MONO,N50,rf,hist,contill_r90,1.397,50
52338,SBAR,2013,MONO,N250,ir,hist,contill_r00,9.021,250
52338,SBAR,2014,MONO,N250,ir,hist,contill_r00,10.214,250
52338,SBAR,2017,MONO,N250,ir,hist,contill_r00,9.152,250
52338,SBAR,2018,MONO,N250,ir,hist,contill_r00,9.497,250
52338,SBAR,2015,MONO,N250,ir,hist,contill_r00,9.184,250
52338,SBAR,2016,MONO,N250,ir,hist,contill_r00,9.471,250
52338,SBAR,1985,MONO,N250,ir,hist,contill_r00,9.42,250
52338,SBAR,1986,MONO,N250,ir,hist,contill_r00,8.645,250
52338,SBAR,1987,MONO,N250,ir,hist,contill_r00,9.166,250
52338,SBAR,1988,MONO,N250,ir,hist,contill_r00,9.527,250
52338,SBAR,1989,MONO,N250,ir,hist,contill_r00,9.601,250
52338,SBAR,1990,MONO,N250,ir,hist,contill_r00,10.344,250
52338,SBAR,1991,MONO,N250,ir,hist,contill_r00,9.583,250
52338,SBAR,1992,MONO,N250,ir,hist,contill_r00,9.276,250
52338,SBAR,1993,MONO,N250,ir,hist,contill_r00,9.619,250
52338,SBAR,1994,MONO,N250,ir,hist,contill_r00,9.204,250
52338,SBAR,1995,MONO,N250,ir,hist,contill_r00,9.093,250
52338,SBAR,1996,MONO,N250,ir,hist,contill_r00,9.032,250
52338,SBAR,1997,MONO,N250,ir,hist,contill_r00,9.998,250
52338,SBAR,1998,MONO,N250,ir,hist,contill_r00,9.298,250
52338,SBAR,1999,MONO,N250,ir,hist,contill_r00,9.631,250
52338,SBAR,2000,MONO,N250,ir,hist,contill_r00,9.565,250
52338,SBAR,2001,MONO,N250,ir,hist,contill_r00,9.525,250
52338,SBAR,2002,MONO,N250,ir,hist,contill_r00,9.49,250
52338,SBAR,2003,MONO,N250,ir,hist,contill_r00,9.552,250
52338,SBAR,2004,MONO,N250,ir,hist,contill_r00,10.1,250
52338,SBAR,2005,MONO,N250,ir,hist,contill_r00,8.944,250
52338,SBAR,2006,MONO,N250,ir,hist,contill_r00,8.905,250
52338,SBAR,2007,MONO,N250,ir,hist,contill_r00,9.473,250
52338,SBAR,2008,MONO,N250,ir,hist,contill_r00,9.567,250
52338,SBAR,2009,MONO,N250,ir,hist,contill_r00,9.679,250
52338,SBAR,2010,MONO,N250,ir,hist,contill_r00,8.817,250
52338,SBAR,2011,MONO,N250,ir,hist,contill_r00,9.44,250
52338,SBAR,2012,MONO,N250,ir,hist,contill_r00,9.957,250
52338,SBAR,2019,MONO,N250,ir,hist,contill_r00,10.039,250
52339,SBAR,2014,MONO,N250,ir,hist,contill_r00,10.214,250
52339,SBAR,2015,MONO,N250,ir,hist,contill_r00,9.359,250
52339,SBAR,2017,MONO,N250,ir,hist,contill_r00,9.072,250
52339,SBAR,2018,MONO,N250,ir,hist,contill_r00,9.658,250
52339,SBAR,2019,MONO,N250,ir,hist,contill_r00,9.678,250
52339,SBAR,2016,MONO,N250,ir,hist,contill_r00,9.501,250
52339,SBAR,1985,MONO,N250,ir,hist,contill_r00,9.834,250
52339,SBAR,1986,MONO,N250,ir,hist,contill_r00,8.827,250
52339,SBAR,1987,MONO,N250,ir,hist,contill_r00,9.519,250
52339,SBAR,1988,MONO,N250,ir,hist,contill_r00,9.709,250
52339,SBAR,1989,MONO,N250,ir,hist,contill_r00,9.698,250
52339,SBAR,1990,MONO,N250,ir,hist,contill_r00,10.454,250
52339,SBAR,1991,MONO,N250,ir,hist,contill_r00,9.555,250
52339,SBAR,1992,MONO,N250,ir,hist,contill_r00,9.288,250
52339,SBAR,1993,MONO,N250,ir,hist,contill_r00,9.656,250
52339,SBAR,1994,MONO,N250,ir,hist,contill_r00,9.037,250
52339,SBAR,1995,MONO,N250,ir,hist,contill_r00,8.652,250
52339,SBAR,1996,MONO,N250,ir,hist,contill_r00,9.464,250
52339,SBAR,1997,MONO,N250,ir,hist,contill_r00,10.221,250
52339,SBAR,1998,MONO,N250,ir,hist,contill_r00,9.48,250
52339,SBAR,1999,MONO,N250,ir,hist,contill_r00,9.709,250
52339,SBAR,2000,MONO,N250,ir,hist,contill_r00,9.782,250
52339,SBAR,2001,MONO,N250,ir,hist,contill_r00,9.651,250
52339,SBAR,2002,MONO,N250,ir,hist,contill_r00,9.503,250
52339,SBAR,2003,MONO,N250,ir,hist,contill_r00,9.609,250
52339,SBAR,2004,MONO,N250,ir,hist,contill_r00,10.304,250
52339,SBAR,2005,MONO,N250,ir,hist,contill_r00,9.105,250
52339,SBAR,2006,MONO,N250,ir,hist,contill_r00,8.678,250
52339,SBAR,2007,MONO,N250,ir,hist,contill_r00,9.503,250
52339,SBAR,2008,MONO,N250,ir,hist,contill_r00,9.603,250
52339,SBAR,2009,MONO,N250,ir,hist,contill_r00,10.192,250
52339,SBAR,2010,MONO,N250,ir,hist,contill_r00,8.937,250
52339,SBAR,2011,MONO,N250,ir,hist,contill_r00,10.02,250
52339,SBAR,2012,MONO,N250,ir,hist,contill_r00,10.166,250
52339,SBAR,2013,MONO,N250,ir,hist,contill_r00,9.076,250
52338,SBAR,2013,MONO,N250,ir,hist,contill_r60,8.232,250
52338,SBAR,2014,MONO,N250,ir,hist,contill_r60,10.157,250
52338,SBAR,2017,MONO,N250,ir,hist,contill_r60,9.112,250
52338,SBAR,2018,MONO,N250,ir,hist,contill_r60,9.332,250
52338,SBAR,2015,MONO,N250,ir,hist,contill_r60,8.255,250
52338,SBAR,2016,MONO,N250,ir,hist,contill_r60,9.442,250
52338,SBAR,1985,MONO,N250,ir,hist,contill_r60,7.915,250
52338,SBAR,1986,MONO,N250,ir,hist,contill_r60,8.029,250
52338,SBAR,1987,MONO,N250,ir,hist,contill_r60,8.318,250
52338,SBAR,1988,MONO,N250,ir,hist,contill_r60,8.693,250
52338,SBAR,1989,MONO,N250,ir,hist,contill_r60,9.425,250
52338,SBAR,1990,MONO,N250,ir,hist,contill_r60,8.929,250
52338,SBAR,1991,MONO,N250,ir,hist,contill_r60,9.372,250
52338,SBAR,1992,MONO,N250,ir,hist,contill_r60,8.351,250
52338,SBAR,1993,MONO,N250,ir,hist,contill_r60,9.475,250
52338,SBAR,1994,MONO,N250,ir,hist,contill_r60,7.838,250
52338,SBAR,1995,MONO,N250,ir,hist,contill_r60,8.891,250
52338,SBAR,1996,MONO,N250,ir,hist,contill_r60,8.528,250
52338,SBAR,1997,MONO,N250,ir,hist,contill_r60,9.809,250
52338,SBAR,1998,MONO,N250,ir,hist,contill_r60,9.172,250
52338,SBAR,1999,MONO,N250,ir,hist,contill_r60,8.142,250
52338,SBAR,2000,MONO,N250,ir,hist,contill_r60,9.534,250
52338,SBAR,2001,MONO,N250,ir,hist,contill_r60,8.938,250
52338,SBAR,2002,MONO,N250,ir,hist,contill_r60,9.448,250
52338,SBAR,2003,MONO,N250,ir,hist,contill_r60,8.3,250
52338,SBAR,2004,MONO,N250,ir,hist,contill_r60,10.114,250
52338,SBAR,2005,MONO,N250,ir,hist,contill_r60,7.951,250
52338,SBAR,2006,MONO,N250,ir,hist,contill_r60,8.895,250
52338,SBAR,2007,MONO,N250,ir,hist,contill_r60,9.455,250
52338,SBAR,2008,MONO,N250,ir,hist,contill_r60,9.598,250
52338,SBAR,2009,MONO,N250,ir,hist,contill_r60,9.056,250
52338,SBAR,2010,MONO,N250,ir,hist,contill_r60,8.787,250
52338,SBAR,2011,MONO,N250,ir,hist,contill_r60,8.937,250
52338,SBAR,2012,MONO,N250,ir,hist,contill_r60,9.935,250
52338,SBAR,2019,MONO,N250,ir,hist,contill_r60,10.043,250
52339,SBAR,2014,MONO,N250,ir,hist,contill_r60,10.259,250
52339,SBAR,2015,MONO,N250,ir,hist,contill_r60,9.365,250
52339,SBAR,2017,MONO,N250,ir,hist,contill_r60,9.045,250
52339,SBAR,2018,MONO,N250,ir,hist,contill_r60,9.67,250
52339,SBAR,2019,MONO,N250,ir,hist,contill_r60,9.648,250
52339,SBAR,2016,MONO,N250,ir,hist,contill_r60,9.501,250
52339,SBAR,1985,MONO,N250,ir,hist,contill_r60,9.57,250
52339,SBAR,1986,MONO,N250,ir,hist,contill_r60,8.054,250
52339,SBAR,1987,MONO,N250,ir,hist,contill_r60,8.01,250
52339,SBAR,1988,MONO,N250,ir,hist,contill_r60,8.769,250
52339,SBAR,1989,MONO,N250,ir,hist,contill_r60,9.509,250
52339,SBAR,1990,MONO,N250,ir,hist,contill_r60,10.111,250
52339,SBAR,1991,MONO,N250,ir,hist,contill_r60,9.345,250
52339,SBAR,1992,MONO,N250,ir,hist,contill_r60,8.487,250
52339,SBAR,1993,MONO,N250,ir,hist,contill_r60,9.557,250
52339,SBAR,1994,MONO,N250,ir,hist,contill_r60,8.402,250
52339,SBAR,1995,MONO,N250,ir,hist,contill_r60,8.633,250
52339,SBAR,1996,MONO,N250,ir,hist,contill_r60,8.712,250
52339,SBAR,1997,MONO,N250,ir,hist,contill_r60,10.215,250
52339,SBAR,1998,MONO,N250,ir,hist,contill_r60,8.784,250
52339,SBAR,1999,MONO,N250,ir,hist,contill_r60,8.907,250
52339,SBAR,2000,MONO,N250,ir,hist,contill_r60,9.624,250
52339,SBAR,2001,MONO,N250,ir,hist,contill_r60,8.707,250
52339,SBAR,2002,MONO,N250,ir,hist,contill_r60,9.466,250
52339,SBAR,2003,MONO,N250,ir,hist,contill_r60,9.507,250
52339,SBAR,2004,MONO,N250,ir,hist,contill_r60,9.308,250
52339,SBAR,2005,MONO,N250,ir,hist,contill_r60,9.103,250
52339,SBAR,2006,MONO,N250,ir,hist,contill_r60,8.349,250
52339,SBAR,2007,MONO,N250,ir,hist,contill_r60,9.496,250
52339,SBAR,2008,MONO,N250,ir,hist,contill_r60,9.177,250
52339,SBAR,2009,MONO,N250,ir,hist,contill_r60,9.331,250
52339,SBAR,2010,MONO,N250,ir,hist,contill_r60,8.888,250
52339,SBAR,2011,MONO,N250,ir,hist,contill_r60,8.598,250
52339,SBAR,2012,MONO,N250,ir,hist,contill_r60,10.278,250
52339,SBAR,2013,MONO,N250,ir,hist,contill_r60,8.364,250
52338,SBAR,2009,MONO,N10,rf,hist,contill_r00,1.343,10
52338,SBAR,2010,MONO,N10,rf,hist,contill_r00,1.212,10
52338,SBAR,2011,MONO,N10,rf,hist,contill_r00,1.2,10
52338,SBAR,2012,MONO,N10,rf,hist,contill_r00,1.604,10
52338,SBAR,2013,MONO,N10,rf,hist,contill_r00,1.199,10
52338,SBAR,2014,MONO,N10,rf,hist,contill_r00,1.434,10
52338,SBAR,2015,MONO,N10,rf,hist,contill_r00,1.258,10
52338,SBAR,2016,MONO,N10,rf,hist,contill_r00,1.312,10
52338,SBAR,2017,MONO,N10,rf,hist,contill_r00,1.128,10
52338,SBAR,2018,MONO,N10,rf,hist,contill_r00,1.312,10
52338,SBAR,2019,MONO,N10,rf,hist,contill_r00,1.278,10
52338,SBAR,1985,MONO,N10,rf,hist,contill_r00,1.784,10
52338,SBAR,1986,MONO,N10,rf,hist,contill_r00,1.538,10
52338,SBAR,1987,MONO,N10,rf,hist,contill_r00,1.686,10
52338,SBAR,1988,MONO,N10,rf,hist,contill_r00,1.644,10
52338,SBAR,1989,MONO,N10,rf,hist,contill_r00,1.512,10
52338,SBAR,1990,MONO,N10,rf,hist,contill_r00,1.754,10
52338,SBAR,1991,MONO,N10,rf,hist,contill_r00,1.829,10
52338,SBAR,1992,MONO,N10,rf,hist,contill_r00,1.727,10
52338,SBAR,1993,MONO,N10,rf,hist,contill_r00,1.835,10
52338,SBAR,1994,MONO,N10,rf,hist,contill_r00,1.433,10
52338,SBAR,1995,MONO,N10,rf,hist,contill_r00,1.488,10
52338,SBAR,1996,MONO,N10,rf,hist,contill_r00,1.383,10
52338,SBAR,1997,MONO,N10,rf,hist,contill_r00,1.584,10
52338,SBAR,1998,MONO,N10,rf,hist,contill_r00,1.657,10
52338,SBAR,1999,MONO,N10,rf,hist,contill_r00,1.312,10
52338,SBAR,2000,MONO,N10,rf,hist,contill_r00,1.537,10
52338,SBAR,2001,MONO,N10,rf,hist,contill_r00,1.279,10
52338,SBAR,2002,MONO,N10,rf,hist,contill_r00,1.395,10
52338,SBAR,2003,MONO,N10,rf,hist,contill_r00,1.599,10
52338,SBAR,2004,MONO,N10,rf,hist,contill_r00,1.587,10
52338,SBAR,2005,MONO,N10,rf,hist,contill_r00,1.341,10
52338,SBAR,2006,MONO,N10,rf,hist,contill_r00,1.192,10
52338,SBAR,2007,MONO,N10,rf,hist,contill_r00,1.47,10
52338,SBAR,2008,MONO,N10,rf,hist,contill_r00,1.405,10
52339,SBAR,2009,MONO,N10,rf,hist,contill_r00,1.463,10
52339,SBAR,2010,MONO,N10,rf,hist,contill_r00,1.324,10
52339,SBAR,2011,MONO,N10,rf,hist,contill_r00,1.45,10
52339,SBAR,2012,MONO,N10,rf,hist,contill_r00,1.87,10
52339,SBAR,2013,MONO,N10,rf,hist,contill_r00,1.303,10
52339,SBAR,2014,MONO,N10,rf,hist,contill_r00,1.932,10
52339,SBAR,2015,MONO,N10,rf,hist,contill_r00,1.453,10
52339,SBAR,2016,MONO,N10,rf,hist,contill_r00,1.494,10
52339,SBAR,2017,MONO,N10,rf,hist,contill_r00,1.272,10
52339,SBAR,2018,MONO,N10,rf,hist,contill_r00,1.383,10
52339,SBAR,2019,MONO,N10,rf,hist,contill_r00,1.242,10
52339,SBAR,1985,MONO,N10,rf,hist,contill_r00,2.137,10
52339,SBAR,1986,MONO,N10,rf,hist,contill_r00,1.737,10
52339,SBAR,1987,MONO,N10,rf,hist,contill_r00,1.929,10
52339,SBAR,1988,MONO,N10,rf,hist,contill_r00,1.835,10
52339,SBAR,1989,MONO,N10,rf,hist,contill_r00,1.718,10
52339,SBAR,1990,MONO,N10,rf,hist,contill_r00,2.383,10
52339,SBAR,1991,MONO,N10,rf,hist,contill_r00,2.257,10
52339,SBAR,1992,MONO,N10,rf,hist,contill_r00,1.912,10
52339,SBAR,1993,MONO,N10,rf,hist,contill_r00,2.32,10
52339,SBAR,1994,MONO,N10,rf,hist,contill_r00,1.676,10
52339,SBAR,1995,MONO,N10,rf,hist,contill_r00,1.752,10
52339,SBAR,1996,MONO,N10,rf,hist,contill_r00,1.93,10
52339,SBAR,1997,MONO,N10,rf,hist,contill_r00,2.224,10
52339,SBAR,1998,MONO,N10,rf,hist,contill_r00,1.662,10
52339,SBAR,1999,MONO,N10,rf,hist,contill_r00,1.559,10
52339,SBAR,2000,MONO,N10,rf,hist,contill_r00,1.822,10
52339,SBAR,2001,MONO,N10,rf,hist,contill_r00,1.47,10
52339,SBAR,2002,MONO,N10,rf,hist,contill_r00,1.724,10
52339,SBAR,2003,MONO,N10,rf,hist,contill_r00,1.724,10
52339,SBAR,2004,MONO,N10,rf,hist,contill_r00,1.794,10
52339,SBAR,2005,MONO,N10,rf,hist,contill_r00,1.546,10
52339,SBAR,2006,MONO,N10,rf,hist,contill_r00,1.354,10
52339,SBAR,2007,MONO,N10,rf,hist,contill_r00,1.775,10
52339,SBAR,2008,MONO,N10,rf,hist,contill_r00,1.461,10
52338,SBAR,2009,MONO,N100,rf,hist,contill_r00,4.903,100
52338,SBAR,2010,MONO,N100,rf,hist,contill_r00,5.499,100
52338,SBAR,2011,MONO,N100,rf,hist,contill_r00,4.952,100
52338,SBAR,2012,MONO,N100,rf,hist,contill_r00,6.258,100
52338,SBAR,2013,MONO,N100,rf,hist,contill_r00,5.464,100
52338,SBAR,2014,MONO,N100,rf,hist,contill_r00,5.784,100
52338,SBAR,2015,MONO,N100,rf,hist,contill_r00,4.784,100
52338,SBAR,2016,MONO,N100,rf,hist,contill_r00,5.953,100
52338,SBAR,2017,MONO,N100,rf,hist,contill_r00,5.428,100
52338,SBAR,2018,MONO,N100,rf,hist,contill_r00,5.196,100
52338,SBAR,2019,MONO,N100,rf,hist,contill_r00,5.925,100
52338,SBAR,1985,MONO,N100,rf,hist,contill_r00,5.984,100
52338,SBAR,1986,MONO,N100,rf,hist,contill_r00,4.813,100
52338,SBAR,1987,MONO,N100,rf,hist,contill_r00,5.306,100
52338,SBAR,1988,MONO,N100,rf,hist,contill_r00,5.921,100
52338,SBAR,1989,MONO,N100,rf,hist,contill_r00,5.726,100
52338,SBAR,1990,MONO,N100,rf,hist,contill_r00,5.848,100
52338,SBAR,1991,MONO,N100,rf,hist,contill_r00,5.893,100
52338,SBAR,1992,MONO,N100,rf,hist,contill_r00,5.812,100
52338,SBAR,1993,MONO,N100,rf,hist,contill_r00,5.859,100
52338,SBAR,1994,MONO,N100,rf,hist,contill_r00,5.535,100
52338,SBAR,1995,MONO,N100,rf,hist,contill_r00,4.944,100
52338,SBAR,1996,MONO,N100,rf,hist,contill_r00,5.589,100
52338,SBAR,1997,MONO,N100,rf,hist,contill_r00,5.785,100
52338,SBAR,1998,MONO,N100,rf,hist,contill_r00,5.842,100
52338,SBAR,1999,MONO,N100,rf,hist,contill_r00,4.953,100
52338,SBAR,2000,MONO,N100,rf,hist,contill_r00,5.935,100
52338,SBAR,2001,MONO,N100,rf,hist,contill_r00,5.052,100
52338,SBAR,2002,MONO,N100,rf,hist,contill_r00,5.772,100
52338,SBAR,2003,MONO,N100,rf,hist,contill_r00,4.917,100
52338,SBAR,2004,MONO,N100,rf,hist,contill_r00,6.277,100
52338,SBAR,2005,MONO,N100,rf,hist,contill_r00,5.61,100
52338,SBAR,2006,MONO,N100,rf,hist,contill_r00,5.312,100
52338,SBAR,2007,MONO,N100,rf,hist,contill_r00,5.852,100
52338,SBAR,2008,MONO,N100,rf,hist,contill_r00,5.634,100
52339,SBAR,2009,MONO,N100,rf,hist,contill_r00,5.865,100
52339,SBAR,2010,MONO,N100,rf,hist,contill_r00,5.397,100
52339,SBAR,2011,MONO,N100,rf,hist,contill_r00,5.68,100
52339,SBAR,2012,MONO,N100,rf,hist,contill_r00,6.373,100
52339,SBAR,2013,MONO,N100,rf,hist,contill_r00,5.459,100
52339,SBAR,2014,MONO,N100,rf,hist,contill_r00,6.128,100
52339,SBAR,2015,MONO,N100,rf,hist,contill_r00,5.793,100
52339,SBAR,2016,MONO,N100,rf,hist,contill_r00,5.761,100
52339,SBAR,2017,MONO,N100,rf,hist,contill_r00,5.379,100
52339,SBAR,2018,MONO,N100,rf,hist,contill_r00,5.205,100
52339,SBAR,2019,MONO,N100,rf,hist,contill_r00,5.832,100
52339,SBAR,1985,MONO,N100,rf,hist,contill_r00,6.001,100
52339,SBAR,1986,MONO,N100,rf,hist,contill_r00,4.903,100
52339,SBAR,1987,MONO,N100,rf,hist,contill_r00,6.086,100
52339,SBAR,1988,MONO,N100,rf,hist,contill_r00,5.895,100
52339,SBAR,1989,MONO,N100,rf,hist,contill_r00,5.71,100
52339,SBAR,1990,MONO,N100,rf,hist,contill_r00,6.369,100
52339,SBAR,1991,MONO,N100,rf,hist,contill_r00,6.269,100
52339,SBAR,1992,MONO,N100,rf,hist,contill_r00,5.869,100
52339,SBAR,1993,MONO,N100,rf,hist,contill_r00,6.259,100
52339,SBAR,1994,MONO,N100,rf,hist,contill_r00,5.715,100
52339,SBAR,1995,MONO,N100,rf,hist,contill_r00,5.679,100
52339,SBAR,1996,MONO,N100,rf,hist,contill_r00,5.796,100
52339,SBAR,1997,MONO,N100,rf,hist,contill_r00,6.402,100
52339,SBAR,1998,MONO,N100,rf,hist,contill_r00,5.802,100
52339,SBAR,1999,MONO,N100,rf,hist,contill_r00,4.951,100
52339,SBAR,2000,MONO,N100,rf,hist,contill_r00,6.223,100
52339,SBAR,2001,MONO,N100,rf,hist,contill_r00,5.116,100
52339,SBAR,2002,MONO,N100,rf,hist,contill_r00,6.107,100
52339,SBAR,2003,MONO,N100,rf,hist,contill_r00,5.997,100
52339,SBAR,2004,MONO,N100,rf,hist,contill_r00,5.946,100
52339,SBAR,2005,MONO,N100,rf,hist,contill_r00,5.727,100
52339,SBAR,2006,MONO,N100,rf,hist,contill_r00,5.432,100
52339,SBAR,2007,MONO,N100,rf,hist,contill_r00,6.013,100
52339,SBAR,2008,MONO,N100,rf,hist,contill_r00,5.154,100
52338,SBAR,2009,MONO,N100,rf,hist,contill_r30,4.67,100
52338,SBAR,2010,MONO,N100,rf,hist,contill_r30,5.381,100
52338,SBAR,2011,MONO,N100,rf,hist,contill_r30,4.508,100
52338,SBAR,2012,MONO,N100,rf,hist,contill_r30,6.135,100
52338,SBAR,2013,MONO,N100,rf,hist,contill_r30,4.46,100
52338,SBAR,2014,MONO,N100,rf,hist,contill_r30,5.964,100
52338,SBAR,2015,MONO,N100,rf,hist,contill_r30,4.394,100
52338,SBAR,2016,MONO,N100,rf,hist,contill_r30,5.939,100
52338,SBAR,2017,MONO,N100,rf,hist,contill_r30,4.436,100
52338,SBAR,2018,MONO,N100,rf,hist,contill_r30,5.194,100
52338,SBAR,2019,MONO,N100,rf,hist,contill_r30,5.891,100
52338,SBAR,1985,MONO,N100,rf,hist,contill_r30,5.74,100
52338,SBAR,1986,MONO,N100,rf,hist,contill_r30,4.277,100
52338,SBAR,1987,MONO,N100,rf,hist,contill_r30,4.938,100
52338,SBAR,1988,MONO,N100,rf,hist,contill_r30,5.043,100
52338,SBAR,1989,MONO,N100,rf,hist,contill_r30,5.683,100
52338,SBAR,1990,MONO,N100,rf,hist,contill_r30,5.579,100
52338,SBAR,1991,MONO,N100,rf,hist,contill_r30,5.487,100
52338,SBAR,1992,MONO,N100,rf,hist,contill_r30,5.401,100
52338,SBAR,1993,MONO,N100,rf,hist,contill_r30,4.609,100
52338,SBAR,1994,MONO,N100,rf,hist,contill_r30,5.656,100
52338,SBAR,1995,MONO,N100,rf,hist,contill_r30,4.672,100
52338,SBAR,1996,MONO,N100,rf,hist,contill_r30,4.598,100
52338,SBAR,1997,MONO,N100,rf,hist,contill_r30,5.834,100
52338,SBAR,1998,MONO,N100,rf,hist,contill_r30,5.698,100
52338,SBAR,1999,MONO,N100,rf,hist,contill_r30,4.513,100
52338,SBAR,2000,MONO,N100,rf,hist,contill_r30,5.77,100
52338,SBAR,2001,MONO,N100,rf,hist,contill_r30,4.693,100
52338,SBAR,2002,MONO,N100,rf,hist,contill_r30,5.472,100
52338,SBAR,2003,MONO,N100,rf,hist,contill_r30,4.166,100
52338,SBAR,2004,MONO,N100,rf,hist,contill_r30,6.375,100
52338,SBAR,2005,MONO,N100,rf,hist,contill_r30,5.15,100
52338,SBAR,2006,MONO,N100,rf,hist,contill_r30,4.605,100
52338,SBAR,2007,MONO,N100,rf,hist,contill_r30,5.897,100
52338,SBAR,2008,MONO,N100,rf,hist,contill_r30,5.026,100
52339,SBAR,2009,MONO,N100,rf,hist,contill_r30,4.909,100
52339,SBAR,2010,MONO,N100,rf,hist,contill_r30,5.73,100
52339,SBAR,2011,MONO,N100,rf,hist,contill_r30,4.36,100
52339,SBAR,2012,MONO,N100,rf,hist,contill_r30,6.658,100
52339,SBAR,2013,MONO,N100,rf,hist,contill_r30,4.298,100
52339,SBAR,2014,MONO,N100,rf,hist,contill_r30,6.632,100
52339,SBAR,2015,MONO,N100,rf,hist,contill_r30,5.53,100
52339,SBAR,2016,MONO,N100,rf,hist,contill_r30,5.503,100
52339,SBAR,2017,MONO,N100,rf,hist,contill_r30,5.105,100
52339,SBAR,2018,MONO,N100,rf,hist,contill_r30,4.885,100
52339,SBAR,2019,MONO,N100,rf,hist,contill_r30,5.742,100
52339,SBAR,1985,MONO,N100,rf,hist,contill_r30,6.147,100
52339,SBAR,1986,MONO,N100,rf,hist,contill_r30,4.476,100
52339,SBAR,1987,MONO,N100,rf,hist,contill_r30,5.179,100
52339,SBAR,1988,MONO,N100,rf,hist,contill_r30,5.898,100
52339,SBAR,1989,MONO,N100,rf,hist,contill_r30,5.435,100
52339,SBAR,1990,MONO,N100,rf,hist,contill_r30,6.059,100
